County_Name,Project_Number,PointID,Elevation,Latitude83,Longitude83,Hole_Type,Bag_Number,LabID,AASHTO_Symbol,AASHTO_Group_Index,USCS_Symbol,USCS_Group_Name,Max_Dry_Density,Opt_Moisture_Content,Method,CBR,Liquid_Limit,Plastic_Limit,Plasticity_Index,Liquidity,Specific_Gravity,PF3,PF2,PF1,PF3_4,PF3_8,PF4,PF10,PF40,PF200,Pct_Clay,Pct_Colloid
Jessamine,R-055-2015,1,903.42,37.88,-84.64,cut profile,,No Gravel,A-7-5,(23),MH,ELASTIC SILT,91.36,28.00,T99A,2.90,54.23,30.94,23.00,-0.03,2.80,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.85,86.16,55.03,50.97
Jessamine,R-055-2015,5,932.66,37.88,-84.63,cut profile,,No Gravel,A-5,(13),ML,SILT,91.99,23.10,T99A,4.60,49.11,38.81,10.00,-1.64,2.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,94.34,87.62,29.93,25.77
Kenton,R-063-2012,10,570.72,38.98,-84.53,cut profile,,No Gravel,A-7-6,(36),CH,FAT CLAY,99.07,19.50,T99A,2.00,58.11,26.31,32.00,-0.19,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.27,96.08,50.57,41.46
Kenton,R-063-2012,15,764.58,38.98,-84.52,cut profile,,No Gravel,A-7-6,(30),CH,FAT CLAY,99.11,20.80,T99A,3.40,51.40,23.86,27.00,0.10,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.02,96.53,48.23,42.54
Kenton,R-063-2012,19,775.50,38.98,-84.52,fill profile,,No Gravel,A-5,(9),ML,SILT,93.22,24.30,T99A,3.20,40.52,35.08,6.00,-0.21,2.62,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.77,95.52,16.45,11.43
Kenton,R-063-2012,26,574.83,38.99,-84.52,fill profile,,With Gravel,A-7-6,(5),GC,CLAYEY GRAVEL with SAND,112.00,14.60,T99C,5.30,42.46,24.49,18.00,-0.13,2.70,100.00,100.00,87.96,85.91,77.30,71.95,66.29,55.87,46.71,20.42,17.09
Knott,R-002-2009,2,1072.00,37.25,-82.90,cut profile,,With Gravel,A-2-4,(0),SM,SILTY SAND with GRAVEL,114.20,11.70,T99A,12.50,22.35,21.23,1.00,-9.33,2.62,100.00,100.00,100.00,92.66,79.41,74.18,72.24,62.32,30.42,6.72,3.37
Knott,R-002-2009,3,1072.00,37.25,-82.90,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND with GRAVEL,117.90,11.80,T99C_KYM,9.00,0.00,0.00,0.00,-999.00,2.64,100.00,100.00,100.00,98.31,87.33,83.95,81.42,73.59,35.99,9.75,3.31
Knott,R-002-2009,3,1072.00,37.25,-82.90,cut profile,1,With Gravel,A-2-4,(0),SM,SILTY SAND,119.10,10.90,T99C_KYM,14.00,0.00,0.00,0.00,-999.00,2.72,100.00,100.00,100.00,99.15,91.49,86.68,85.67,79.13,34.78,9.20,5.89
Knott,R-087-2013,1,,,,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND,118.90,12.60,T99C,11.70,0.00,0.00,0.00,0.00,2.70,100.00,100.00,95.95,94.70,92.21,88.27,84.32,74.14,41.64,14.10,10.84
Knott,R-087-2013,2,,,,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND,111.60,15.10,T99A,7.90,0.00,0.00,0.00,0.00,2.53,100.00,100.00,100.00,100.00,98.21,96.34,95.66,88.95,41.73,12.17,8.58
Knox,R-018-2010,2,997.89,36.87,-83.73,cut profile,,No Gravel,A-6,(6),CL,SANDY LEAN CLAY,107.50,18.70,T99A,6.10,34.36,20.67,13.00,0.18,2.54,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.90,62.70,28.24,20.25
Knox,R-018-2010,3,1002.94,36.87,-83.73,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY with SAND,116.10,14.00,T99A,2.50,35.11,21.89,13.00,-1.23,2.59,100.00,100.00,100.00,100.00,100.00,98.18,91.65,86.21,77.75,18.93,10.12
Knox,R-031-2012,2,1094.20,36.94,-84.01,cut profile,,No Gravel,A-4,(0),CL-ML,SANDY SILTY CLAY,114.40,13.60,T99A,39.40,22.98,18.48,5.00,1.27,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.53,57.26,12.06,8.35
Knox,R-031-2012,2,1094.20,36.94,-84.01,cut profile,,No Gravel,A-4,(0),SM,SILTY SAND,115.20,12.60,T99A,26.00,0.00,0.00,0.00,-999.00,2.64,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.19,36.60,10.52,7.71
Knox,R-063-2014,3,1008.24,36.90,-83.69,fill profile,1,With Gravel,A-2-4,(0),SM,SILTY SAND,120.60,10.80,T99C,27.40,0.00,0.00,0.00,-999.00,2.71,100.00,100.00,98.64,95.63,88.46,87.70,87.10,70.08,25.51,6.59,3.97
Knox,R-063-2014,5,1014.03,36.90,-83.69,cut profile,,With Gravel,A-4,(0),SC-SM,SILTY CLAYEY SAND,119.20,12.60,T99C,16.70,25.06,19.15,6.00,-0.71,2.78,100.00,100.00,92.41,91.90,88.74,86.47,84.92,73.02,36.72,12.49,8.65
Knox,R-063-2014,9,1008.86,36.90,-83.69,cut profile,,No Gravel,A-2-4,(0),SM,SILTY SAND,115.50,14.20,T99A,5.60,0.00,0.00,0.00,-999.00,2.82,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.98,31.38,9.17,5.46
Knox,R-082-2014,28,1015.70,36.82,-83.96,cut profile,,With Gravel,A-4,(2),CL,SANDY LEAN CLAY,112.90,14.40,T99C,17.20,29.62,21.97,8.00,-0.74,2.75,100.00,100.00,98.26,95.65,88.11,85.31,82.31,74.31,50.29,15.78,11.16
Knox,R-082-2014,28,1015.70,36.82,-83.96,cut profile,,With Gravel,A-4,(2),ML,SILT with SAND,110.60,14.10,T99C,4.80,30.11,25.52,4.00,-3.76,2.79,100.00,100.00,100.00,100.00,97.44,94.62,91.98,85.71,74.55,13.49,10.54
Knox,R-082-2014,34,986.10,36.81,-83.95,cut profile,,No Gravel,A-7-6,(24),CH,FAT CLAY with SAND,99.63,22.50,T99A,2.70,54.75,28.76,26.00,-0.37,2.76,100.00,100.00,100.00,100.00,100.00,100.00,100.00,91.05,81.70,49.59,37.29
Knox,R-082-2014,40,989.90,36.81,-83.94,cut profile,,No Gravel,A-6,(7),CL,SANDY LEAN CLAY,109.80,17.20,T99A,6.50,38.48,23.61,14.00,-0.40,2.63,100.00,100.00,100.00,100.00,100.00,100.00,100.00,96.11,59.73,37.07,33.10
Knox,R-082-2014,42,978.80,36.81,-83.94,cut profile,,With Gravel,A-7-5,(29),MH,ELASTIC SILT with SAND,95.99,24.10,T99A,2.80,63.90,31.54,32.00,-0.24,2.69,100.00,100.00,100.00,100.00,100.00,97.92,95.93,87.22,80.74,48.96,36.81
Knox,R-082-2014,44,984.40,36.81,-83.94,cut profile,,With Gravel,A-7-5,(28),MH,ELASTIC SILT with SAND,95.93,23.10,T99A,2.20,62.81,32.58,30.00,-0.24,2.72,100.00,100.00,100.00,100.00,100.00,98.23,95.88,87.83,80.98,45.75,33.91
Laurel,R-035-2014,10,1159.29,37.09,-84.06,cut profile,,No Gravel,A-6,(12),CL,LEAN CLAY,108.20,17.50,T99A,5.20,35.61,22.44,14.00,-0.59,2.58,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.23,86.22,28.86,19.92
Laurel,R-035-2014,11,1164.60,37.09,-84.06,cut profile,,No Gravel,A-4,(1),CL-ML,SANDY SILTY CLAY,116.00,12.50,T99A,6.30,24.92,17.54,7.00,-0.88,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.38,55.62,20.41,14.94
Laurel,R-035-2014,16,1159.07,37.09,-84.06,cut profile,,No Gravel,A-4,(4),ML,SILT with SAND,112.50,15.40,T99A,6.90,32.49,25.85,6.00,-2.02,2.66,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.46,74.69,23.43,16.35
Laurel,R-035-2014,19,1158.07,37.10,-84.06,cut profile,,No Gravel,A-7-5,(19),MH,ELASTIC SILT with SAND,98.87,22.10,T99A,3.50,51.42,29.74,21.00,-0.52,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,88.28,81.44,36.03,25.15
Laurel,R-035-2014,25,1154.04,37.10,-84.06,cut profile,,No Gravel,A-4,(7),CL,LEAN CLAY with SAND,110.10,15.50,T99A,3.10,29.85,19.93,10.00,0.36,2.60,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.72,83.91,22.93,16.00
Laurel,R-035-2014,28,1160.69,37.10,-84.06,cut profile,,With Gravel,A-4,(7),CL,LEAN CLAY with SAND,110.90,15.40,T99A,3.70,30.13,20.18,10.00,0.23,2.53,100.00,100.00,100.00,100.00,98.53,97.16,95.87,94.13,84.09,20.09,13.63
Laurel,R-035-2014,31,1173.36,37.10,-84.06,cut profile,,No Gravel,A-6,(9),CL,LEAN CLAY,112.90,15.10,T99A,3.00,30.30,19.31,11.00,-0.39,2.61,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.59,87.48,21.65,13.04
Laurel,R-035-2014,34,1212.73,37.11,-84.06,cut profile,,With Gravel,A-6,(10),CL,LEAN CLAY with SAND,104.20,17.40,T99A,4.50,37.36,21.25,16.00,-0.40,2.79,100.00,100.00,100.00,100.00,100.00,97.87,95.56,89.67,71.87,21.43,13.93
Laurel,R-035-2014,38,1219.75,37.11,-84.06,cut profile,,With Gravel,A-6,(10),CL,SANDY LEAN CLAY,107.50,17.10,T99C,3.30,37.60,22.33,16.00,-0.65,2.72,100.00,100.00,100.00,100.00,96.62,93.54,88.87,77.75,69.66,26.22,17.76
Laurel,R-035-2014,41,1191.99,37.11,-84.07,cut profile,,With Gravel,A-2-4,(0),SM,SILTY SAND,117.10,12.00,T99A,14.20,0.00,0.00,0.00,-999.00,2.70,100.00,100.00,100.00,100.00,98.73,96.34,94.44,93.19,27.71,6.82,5.24
Laurel,R-035-2014,47,1199.80,37.11,-84.07,cut profile,,With Gravel,A-7-6,(14),CL,SANDY LEAN CLAY,104.00,17.70,T99A,2.30,44.66,24.00,21.00,-0.25,2.74,100.00,100.00,100.00,100.00,99.10,96.00,93.32,81.35,69.51,32.27,23.11
Laurel,R-035-2014,49,1174.85,37.09,-84.06,cut profile,,No Gravel,A-7-6,(25),CH,SANDY FAT CLAY,117.30,12.20,T99A,11.90,53.70,14.53,39.00,0.12,2.68,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.64,69.96,10.82,8.07
Laurel,R-035-2014,52,1171.46,37.09,-84.06,cut profile,,No Gravel,A-6,(15),CL,LEAN CLAY with SAND,109.70,16.90,T99A,7.00,37.49,17.21,20.00,-0.12,2.64,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.60,80.20,26.00,20.07
Laurel,R-035-2014,55,1169.85,37.09,-84.06,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY with SAND,107.60,17.30,T99A,1.60,34.30,22.02,12.00,-0.48,2.69,100.00,100.00,100.00,100.00,100.00,97.46,94.82,87.66,81.99,30.66,23.59
Laurel,R-035-2014,56,1164.85,37.10,-84.06,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,112.10,15.50,T99A,2.20,33.08,21.95,11.00,-0.97,2.66,100.00,100.00,100.00,100.00,96.80,95.33,92.82,78.49,69.20,20.04,14.26
Laurel,R-035-2014,58,1164.74,37.10,-84.07,cut profile,,With Gravel,A-7-6,(14),CL,LEAN CLAY with SAND,108.80,17.50,T99A,4.50,42.10,23.48,19.00,-0.42,2.61,100.00,100.00,100.00,100.00,98.59,95.88,90.17,80.20,73.88,25.49,18.92
Laurel,R-035-2014,6,1152.25,37.08,-84.06,cut profile,,With Gravel,A-4,(0),SC-SM,SILTY CLAYEY SAND,117.60,12.50,T99C,19.30,21.37,15.97,5.00,-0.90,2.57,100.00,100.00,100.00,98.15,93.46,92.17,91.71,89.83,43.35,17.38,14.33
Laurel,R-035-2014,62,1154.39,37.10,-84.06,cut profile,,With Gravel,A-6,(8),CL,LEAN CLAY with SAND,114.20,13.30,T99A,1.60,32.19,21.31,11.00,-1.02,2.56,100.00,100.00,100.00,100.00,100.00,97.63,93.43,86.96,78.75,19.99,11.49
Laurel,R-035-2014,64,1144.29,37.10,-84.06,cut profile,,With Gravel,A-4,(6),CL,LEAN CLAY with SAND,112.60,15.00,T99A,4.50,28.56,18.51,10.00,0.58,2.64,100.00,100.00,100.00,100.00,97.54,96.23,95.70,94.69,75.63,23.99,17.76
Laurel,R-035-2014,67,1156.64,37.10,-84.06,cut profile,,No Gravel,A-4,(4),CL-ML,SILTY CLAY,109.40,15.40,T99A,4.10,25.95,19.56,6.00,0.63,2.77,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.73,85.32,19.03,13.46
Laurel,R-035-2014,9,1155.14,37.09,-84.06,cut profile,,With Gravel,A-4,(1),CL-ML,SANDY SILTY CLAY,116.90,12.70,T99A,7.40,20.50,16.35,5.00,-0.82,2.55,100.00,100.00,100.00,100.00,98.47,97.12,94.07,91.95,65.78,15.97,12.92
Lawrence,R-040-2015,204,633.43,38.09,-82.61,cut profile,,With Gravel,A-7-6,(20),CL,LEAN CLAY,107.30,13.50,698A,2.46,43.46,23.37,20.00,-0.25,2.72,100.00,100.00,100.00,100.00,100.00,100.00,99.95,97.36,91.63,31.97,22.53
Lawrence,R-040-2015,206,587.94,38.09,-82.61,cut profile,,With Gravel,A-6,(9),CL,LEAN CLAY with SAND,113.80,14.90,698A,3.67,34.12,20.76,13.00,-0.18,2.71,100.00,100.00,100.00,100.00,100.00,100.00,99.85,92.61,75.18,26.07,18.55
Lawrence,R-040-2015,208,575.14,38.09,-82.61,cut profile,2,With Gravel,A-6,(8),CL,SANDY LEAN CLAY,111.50,16.00,698A,4.03,37.76,24.27,14.00,-0.12,2.68,100.00,100.00,100.00,100.00,100.00,99.84,99.01,94.67,67.47,23.69,18.18
Lee,R-005-2013,103,1049.00,37.52,-83.73,cut profile,T-11,With Gravel,A-7-6,(11),CH,SANDY FAT CLAY,102.80,20.40,T99A,3.60,49.89,28.17,22.00,-0.39,2.78,100.00,100.00,100.00,100.00,98.59,93.74,84.75,74.55,57.17,23.05,14.72
Lee,R-005-2013,107,1078.83,37.52,-83.73,cut profile,,With Gravel,A-4,(0),SC-SM,SILTY CLAYEY SAND,114.70,13.20,T99A,16.70,22.30,17.45,5.00,-0.89,2.68,100.00,100.00,100.00,100.00,95.28,92.19,90.17,89.28,38.54,4.92,2.06
Lee,R-005-2013,110,994.13,,,cut profile,,With Gravel,A-6,(8),CL,LEAN CLAY with SAND,108.30,16.40,T99A,10.70,36.17,23.69,12.00,-0.40,2.72,100.00,100.00,100.00,100.00,99.44,96.17,91.14,85.30,71.16,17.10,9.39
Lee,R-005-2013,117,988.99,,,cut profile,,With Gravel,A-4,(1),SC-SM,SILTY CLAYEY SAND,114.40,13.70,T99A,24.80,22.75,16.02,7.00,-0.42,2.70,100.00,100.00,100.00,100.00,99.34,98.50,96.68,95.55,49.87,11.97,10.24
Lee,R-005-2013,123,953.57,37.53,-83.72,cut profile,,With Gravel,A-6,(7),CL,LEAN CLAY with SAND,111.30,15.60,T99A,16.70,31.44,19.91,11.00,-0.01,2.70,100.00,100.00,100.00,100.00,96.71,96.04,89.65,85.08,76.85,8.20,3.79
Lee,R-005-2013,126,980.63,,,cut profile,,With Gravel,A-7-5,(21),MH,ELASTIC SILT,102.70,17.50,T99A,7.00,49.79,29.51,20.00,-0.51,2.73,100.00,100.00,100.00,100.00,100.00,99.12,96.43,92.54,88.65,27.98,22.77
Lee,R-005-2013,129,993.35,37.54,-83.72,cut profile,,With Gravel,A-7-6,(13),CL,LEAN CLAY with SAND,108.00,17.00,T99A,6.10,43.10,24.79,18.00,-0.30,2.72,100.00,100.00,100.00,100.00,96.89,90.97,83.72,77.88,72.89,20.30,12.71
Lee,R-005-2013,138,971.20,,,cut profile,,,A-6,(3),SC,CLAYEY SAND,112.90,14.30,T99A,8.80,37.81,24.44,14.00,-0.78,4.20,100.00,100.00,100.00,100.00,97.84,90.14,75.45,56.05,45.12,5.70,3.09
Lee,R-005-2013,139,924.89,,,cut profile,,With Gravel,A-6,(12),CL,LEAN CLAY with SAND,109.00,16.00,T99A,5.30,36.97,21.99,15.00,-0.08,2.77,100.00,100.00,100.00,100.00,100.00,98.39,94.75,88.78,82.81,16.71,8.99
Lee,R-005-2013,143,966.16,37.51,-83.73,cut profile,L-24,With Gravel,A-6,(1),SC,CLAYEY SAND with GRAVEL,110.80,15.30,T99A,10.80,31.07,20.30,11.00,-0.80,2.74,100.00,100.00,100.00,100.00,86.14,73.87,66.85,64.65,37.28,5.14,0.45
Lee,R-005-2013,145,1035.72,37.54,-83.73,cut profile,,With Gravel,A-4,(3),CL,LEAN CLAY with SAND,116.80,12.40,T99A,10.60,24.08,15.95,8.00,-0.16,2.70,100.00,100.00,100.00,100.00,100.00,99.74,99.20,98.82,73.35,14.00,9.16
Lee,R-005-2013,150,1015.93,37.54,-83.72,cut profile,,With Gravel,A-6,(9),CL,SANDY LEAN CLAY,111.10,15.30,T99A,4.50,35.77,17.79,18.00,-0.15,2.70,100.00,100.00,100.00,100.00,98.61,93.52,83.26,81.38,62.61,17.99,15.13
Lee,R-005-2013,61,898.05,37.48,-83.72,cut profile,,With Gravel,A-4,(5),CL,LEAN CLAY with SAND,115.00,13.40,T99A,9.10,29.32,19.36,10.00,-0.88,2.73,100.00,100.00,100.00,97.74,95.62,93.58,88.09,82.46,70.82,8.14,3.76
Lee,R-005-2013,63,913.44,37.49,-83.72,cut profile,,With Gravel,A-4,(3),CL-ML,SILTY CLAY with SAND,116.40,14.30,T99A,10.00,28.17,21.00,7.00,-1.52,2.71,100.00,100.00,100.00,100.00,99.76,98.80,96.89,84.24,71.96,12.25,9.03
Lee,R-005-2013,66,932.80,37.49,-83.72,cut profile,,With Gravel,A-4,(0),SM,SILTY SAND,116.40,11.50,T99A,17.60,22.88,20.38,3.00,-2.34,2.68,100.00,100.00,100.00,100.00,94.60,87.25,76.56,67.18,41.72,4.27,1.60
Lee,R-005-2013,69,955.61,37.49,-83.72,cut profile,,With Gravel,A-4,(5),CL,LEAN CLAY with SAND,113.70,14.00,T99A,28.40,28.00,18.58,9.00,1.68,2.72,100.00,100.00,100.00,100.00,100.00,98.32,95.57,93.64,73.44,11.66,9.88
Lee,R-005-2013,81,924.28,37.50,-83.73,cut profile,,With Gravel,A-6,(8),CL,LEAN CLAY with SAND,111.40,15.70,T99A,17.50,34.83,23.81,11.00,-0.49,2.71,100.00,100.00,100.00,100.00,99.64,96.86,91.89,85.29,74.54,13.11,8.49
Lee,R-005-2013,82,923.50,37.50,-83.73,cut profile,,With Gravel,A-6,(11),CL,LEAN CLAY with SAND,110.20,15.50,T99A,8.60,34.83,20.92,14.00,-2.86211286272321e-03,2.73,100.00,100.00,100.00,100.00,98.82,97.13,94.30,90.86,82.63,17.10,10.73
Lee,R-005-2013,82,923.50,37.50,-83.73,cut profile,,With Gravel,A-7-6,(13),CL,LEAN CLAY with SAND,110.90,15.80,T99A,9.00,42.54,23.10,20.00,-0.38,2.76,100.00,100.00,100.00,100.00,98.73,95.94,90.10,80.85,71.41,13.99,6.91
Lee,R-005-2013,84,938.21,37.50,-83.73,cut profile,,With Gravel,A-6,(11),CL,LEAN CLAY with SAND,111.40,15.20,T99A,10.80,37.17,22.22,15.00,-0.13,2.71,100.00,100.00,100.00,100.00,99.29,98.41,96.75,94.82,78.54,15.28,9.26
Lee,R-005-2013,87,932.03,37.50,-83.73,cut profile,,With Gravel,A-6,(5),CL,SANDY LEAN CLAY,113.90,13.40,T99A,7.20,32.08,20.37,12.00,-0.56,2.75,100.00,100.00,100.00,100.00,100.00,96.15,87.57,84.86,62.52,9.89,1.60
Lee,R-005-2013,88,903.14,37.50,-83.73,cut profile,,With Gravel,A-6,(7),CL,SANDY LEAN CLAY,110.80,15.40,T99A,5.20,34.36,21.35,13.00,-0.42,2.70,100.00,100.00,100.00,100.00,100.00,95.41,88.14,81.63,68.08,15.32,9.95
Lee,R-005-2013,90,916.46,,,cut profile,,With Gravel,A-4,(5),CL,SANDY LEAN CLAY,112.00,14.70,T99A,7.90,30.60,21.01,10.00,-0.40,2.72,100.00,100.00,100.00,100.00,100.00,97.48,90.45,82.49,68.23,14.82,8.43
Lee,R-005-2013,92,944.57,37.51,-83.73,cut profile,,With Gravel,A-4,(3),CL,SANDY LEAN CLAY,116.60,12.90,T99A,8.90,28.24,19.57,8.00,-1.23,2.71,100.00,100.00,100.00,100.00,100.00,95.74,87.39,76.02,64.29,10.73,7.53
Lee,R-005-2013,96,987.67,37.51,-83.73,cut profile,,With Gravel,A-7-6,(6),CL,SANDY LEAN CLAY,107.90,15.20,T99A,3.60,43.22,26.23,17.00,-0.76,2.79,100.00,100.00,100.00,100.00,98.13,89.99,81.51,62.74,50.90,12.26,4.53
Lee,R-005-2013,98,1018.37,37.51,-83.73,cut profile,,With Gravel,A-6,(6),CL,SANDY LEAN CLAY,106.80,18.30,T99A,5.90,34.30,22.77,11.00,-0.09,2.76,100.00,100.00,100.00,100.00,100.00,98.91,94.72,90.19,69.25,19.99,11.63
Leslie,R-061-2014,1,1064.22,37.00,-83.39,cut profile,,With Gravel,A-2-4,(0),SM,SILTY SAND,123.30,10.30,698D,15.10,19.29,16.02,3.00,-999.00,2.68,100.00,100.00,100.00,100.00,97.40,95.06,92.61,73.12,32.03,10.01,7.09
Lewis,R-041-2014,1,517.09,38.60,-83.16,cut profile,,No Gravel,A-6,(15),CL,LEAN CLAY,104.70,18.70,T99A,5.70,35.83,20.72,15.00,0.30,2.81,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.38,94.85,26.92,19.56
Lewis,R-041-2014,1,517.09,38.60,-83.16,cut profile,,No Gravel,A-4,(9),CL,LEAN CLAY,112.30,14.90,T99A,2.30,28.74,19.15,10.00,0.43,2.70,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.63,95.15,24.16,18.82
Lewis,R-041-2014,2,507.06,38.60,-83.16,cut profile,,No Gravel,A-4,(6),CL-ML,SILTY CLAY,109.30,16.10,698D,11.40,28.71,22.08,7.00,1.09,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,99.87,94.51,21.21,17.47
Lewis,R-041-2014,3,533.46,38.60,-83.16,cut profile,,With Gravel,A-4,(5),CL,LEAN CLAY with SAND,114.80,13.30,T99C_KYM,7.20,26.86,17.48,10.00,0.29,2.76,100.00,100.00,100.00,97.91,93.98,92.23,90.73,84.19,72.38,19.03,12.57
Lincoln,R-046-2008,3,1021.94,37.50,-84.72,cut profile,,No Gravel,A-7-6,(32),CH,FAT CLAY,96.78,24.40,T99A,3.50,56.38,23.89,32.00,0.06,2.77,100.00,100.00,100.00,100.00,100.00,100.00,100.00,93.43,89.73,50.16,40.65
Livingston,R-005-2012,3,344.36,37.12,-88.38,cut profile,,No Gravel,A-4,(0),CL-ML,SILTY CLAY with SAND,119.20,11.80,T99A,8.30,14.86,10.01,5.00,1.17,2.71,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.57,70.26,18.51,15.17
Livingston,R-005-2012,4,343.08,37.12,-88.38,cut profile,,No Gravel,A-4,(1),CL-ML,SANDY SILTY CLAY,122.10,10.90,T99A,17.10,20.89,15.03,6.00,0.17,2.74,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.33,58.44,12.24,9.06
Logan,R-011-2008,1,547.48,36.72,-86.98,cut profile,,No Gravel,A-6,(5),CL,SANDY LEAN CLAY,104.20,17.90,T99A,8.60,39.00,23.00,16.00,-0.02,2.69,100.00,100.00,100.00,100.00,100.00,100.00,100.00,97.51,87.75,38.61,36.96
Logan,R-011-2008,6,531.10,36.72,-86.98,cut profile,,No Gravel,A-6,(5),CL,SANDY LEAN CLAY,108.20,14.90,T99A,8.30,31.36,14.31,17.00,0.37,2.50,100.00,100.00,100.00,100.00,100.00,100.00,100.00,98.13,79.30,25.30,23.54
Logan,R-042-2012,197,643.99,36.82,-86.90,cut profile,,With Gravel,A-7-6,(22),CL,LEAN CLAY,101.90,21.30,698D,8.60,45.51,24.02,22.00,-0.01,2.66,100.00,100.00,100.00,100.00,100.00,99.35,98.36,96.62,90.96,53.56,52.38
Logan,R-042-2012,205,658.58,36.81,-86.90,cut profile,,With Gravel,A-7-6,(27),CL,LEAN CLAY,106.50,18.40,698D,4.20,45.76,17.64,28.00,0.13,2.64,100.00,100.00,100.00,100.00,100.00,99.86,99.42,98.42,93.15,51.45,49.02
Logan,R-042-2012,210,672.96,36.81,-86.90,cut profile,,With Gravel,A-7-6,(39),CH,FAT CLAY,107.20,18.00,698D,8.50,58.04,19.91,38.00,-0.12,2.73,100.00,100.00,100.00,100.00,100.00,99.78,99.19,97.66,92.74,55.34,51.55
Logan,R-042-2012,227,639.11,36.80,-86.89,cut profile,,With Gravel,A-7-6,(19),CL,LEAN CLAY,101.90,21.10,698D,9.00,42.06,21.30,21.00,0.19,2.63,100.00,100.00,100.00,100.00,100.00,99.98,99.10,95.86,88.10,50.84,47.19
Logan,R-042-2012,236,649.24,36.80,-86.88,cut profile,,With Gravel,A-6,(13),CL,LEAN CLAY with SAND,106.30,17.60,698D,12.30,33.87,17.27,17.00,0.22,2.65,100.00,100.00,100.00,100.00,100.00,100.00,99.77,98.47,84.01,48.61,45.89
Logan,R-042-2012,244,661.24,36.80,-86.87,cut profile,,With Gravel,A-7-6,(27),CL,LEAN CLAY,99.25,22.50,698D,4.50,45.64,19.45,27.00,0.03,2.69,100.00,100.00,100.00,100.00,100.00,99.41,98.95,97.54,93.03,56.30,53.69
Logan,R-042-2012,249,696.61,36.80,-86.87,cut profile,,With Gravel,A-6,(10),CL,LEAN CLAY with SAND,103.00,18.20,698D,3.70,35.02,18.95,16.00,0.16,2.64,100.00,100.00,100.00,100.00,93.37,87.55,82.35,81.04,74.21,35.07,31.67
Logan,R-042-2012,250,691.10,36.80,-86.87,cut profile,,With Gravel,A-7-6,(34),CH,FAT CLAY,99.43,22.50,698D,2.40,58.19,22.04,36.00,-0.16,2.72,100.00,100.00,100.00,100.00,100.00,99.50,98.64,97.67,87.58,52.42,49.84
Logan,R-042-2012,256,701.59,36.81,-86.86,cut profile,,With Gravel,A-6,(13),CL,SANDY LEAN CLAY,109.60,16.90,698D,2.30,38.52,16.18,23.00,-0.10,2.72,100.00,100.00,100.00,100.00,100.00,99.90,99.73,99.30,66.17,43.09,40.77
Logan,R-042-2012,268,753.23,36.81,-86.86,cut profile,,With Gravel,A-7-6,(25),CH,FAT CLAY with SAND,102.30,21.00,698D,1.90,53.37,21.56,31.00,-2.69982122605847e-03,2.72,100.00,100.00,100.00,100.00,100.00,99.58,98.68,95.58,78.89,60.04,54.72
Logan,R-042-2012,282,686.52,36.82,-86.86,cut profile,,,A-7-6,(21),CL,LEAN CLAY,102.10,18.10,698D,7.90,41.61,19.65,22.00,0.21,2.79,100.00,100.00,100.00,100.00,100.00,99.94,99.52,98.44,90.46,50.69,47.10
Logan,R-042-2012,287,639.45,36.82,-86.86,cut profile,,With Gravel,A-7-6,(22),CL,LEAN CLAY with SAND,97.05,22.50,698D,3.50,43.67,17.13,27.00,0.17,2.62,100.00,100.00,100.00,100.00,98.63,96.90,95.54,92.41,83.34,51.72,49.27
Logan,R-042-2012,289,638.79,36.82,-86.90,cut profile,,With Gravel,A-6,(10),CL,LEAN CLAY,109.10,16.90,698D,5.60,31.05,18.82,12.00,0.29,2.66,100.00,100.00,100.00,100.00,100.00,98.63,97.63,95.77,87.83,42.00,40.86
